Ministre	O
insolent	O
jaloux	O
de	O
sa	O
grandeur	O
.	O
	
Faudra-t-il	O
m'	O
abaisser	O
jusqu'	O
à	O
prier	O
un	O
traître	O
,	O
Moi	O
l'	O
Héritier	O
du	O
trône	O
,	O
et	O
le	O
fils	O
de	O
son	O
maître	O
?	O
	
Oui	O
,	O
noble	O
orgueil	O
du	O
sang	O
,	O
il	O
faut	O
malgré	O
tes	O
lois	O
,	O
Il	O
faut	O
fléchir	O
,	O
mais	O
c'	O
est	O
pour	O
la	O
dernière	O
fois	O
.	O
	
Allons	O
pour	O
Tiribaze	O
affecter	O
tant	O
de	O
zèle	O
.	O
	
Mais	O
aimant	O
Nitocris	O
,	O
présumant	O
tout	O
pour	O
elle	O
,	O
S'	O
il	O
presse	O
votre	O
hymen	O
,	O
vous	O
devez	O
l'	O
accorder	O
.	O
	
Il	O
a	O
trop	O
de	O
fierté	O
pour	O
me	O
le	O
demander	O
;	O
	
Pour	O
sa	O
fille	O
et	O
pour	O
lui	O
,	O
mes	O
soins	O
,	O
ma	O
complaisance	O
,	O
Lui	O
donnent	O
plus	O
d'	O
orgueil	O
,	O
et	O
plus	O
de	O
confiance	O
.	O
	
Je	O
sais	O
que	O
de	O
sa	O
fille	O
aveugle	O
adorateur	O
,	O
Il	O
croit	O
que	O
son	O
mérite	O
a	O
touché	O
votre	O
cour	O
.	O
	
Cependant	O
il	O
suspend	O
le	O
choix	O
de	O
votre	O
père	O
,	O
Incertain	O
jusqu'	O
ici	O
sur	O
le	O
choix	O
qu'	O
il	O
doit	O
faire	O
,	O
Toujours	O
prêt	O
à	O
trahir	O
ou	O
votre	O
frère	O
,	O
ou	O
vous	O
.	O
	
Régnez	O
par	O
sa	O
faveur	O
,	O
et	O
bravez	O
son	O
courroux	O
.	O
	
Ne	O
perdez	O
point	O
de	O
temps	O
;	O
	
dans	O
ce	O
moment	O
peut-être	O
Le	O
Perfide	O
travaille	O
à	O
vous	O
donner	O
un	O
maître	O
.	O
	
Forcez	O
votre	O
fierté	O
pour	O
conserver	O
vos	O
droits	O
.	O
	
L'	O
ambition	O
n'	O
est	O
rien	O
,	O
j'	O
écoute	O
une	O
autre	O
voix	O
.	O
	
Le	O
Trône	O
ne	O
vaut	O
pas	O
ce	O
qu'	O
on	O
souffre	O
de	O
blâme	O
À	O
prier	O
un	O
sujet	O
qu'	O
on	O
déteste	O
dans	O
l'	O
âme	O
;	O
	
Mais	O
l'	O
amour	O
qui	O
nous	O
rend	O
plus	O
faibles	O
,	O
plus	O
soumis	O
,	O
Descend	O
jusqu'	O
à	O
prier	O
nos	O
plus	O
grands	O
Ennemis	O
.	O
	
Je	O
le	O
vois	O
.	O
	
Laisse-nous	O
.	O
	
Que	O
venez-vous	O
m'	O
apprendre	O
?	O
	
Ce	O
grand	O
choix	O
que	O
le	O
Roi	O
fait	O
si	O
longtemps	O
attendre	O
,	O
Le	O
va-t-il	O
faire	O
enfin	O
pour	O
le	O
commun	O
bonheur	O
?	O
	
Il	O
brûle	O
de	O
le	O
faire	O
,	O
et	O
malgré	O
tant	O
d'	O
ardeur	O
,	O
Il	O
plaint	O
Ariarathe	O
,	O
et	O
son	O
inquiétude	O
Entre	O
deux	O
fils	O
si	O
chers	O
fait	O
son	O
incertitude	O
.	O
	
Ajoutez	O
à	O
ce	O
triste	O
et	O
cruel	O
embarras	O
,	O
Le	O
trouble	O
que	O
la	O
Reine	O
a	O
fait	O
par	O
son	O
trépas	O
.	O
	
Joignez	O
aux	O
déplaisirs	O
d'	O
un	O
époux	O
et	O
d'	O
un	O
père	O
,	O
Le	O
sanglant	O
souvenir	O
de	O
la	O
mort	O
de	O
son	O
frère	O
.	O
	
Depuis	O
l'	O
instant	O
fatal	O
qu'	O
en	O
nos	O
derniers	O
combats	O
Il	O
fit	O
tomber	O
Cyrus	O
sous	O
l'	O
effort	O
de	O
son	O
bras	O
,	O
Troublé	O
par	O
cette	O
mort	O
,	O
dont	O
l'	O
image	O
l'	O
étonne	O
,	O
Il	O
est	O
presque	O
tenté	O
de	O
quitter	O
la	O
Couronne	O
.	O
	
Ainsi	O
le	O
voyant	O
plein	O
de	O
remords	O
,	O
de	O
douleur	O
,	O
Oserai-je	O
presser	O
le	O
choix	O
d'	O
un	O
Successeur	O
?	O
	
Son	O
triomphe	O
rend-il	O
sa	O
valeur	O
criminelle	O
?	O
	
Se	O
fait-il	O
un	O
forfait	O
de	O
la	O
mort	O
d'	O
un	O
Rebelle	O
?	O
	
Le	O
Roi	O
rend	O
par	O
ce	O
coup	O
la	O
paix	O
à	O
ses	O
États	O
;	O
	
Et	O
s'	O
il	O
veut	O
s'	O
épargner	O
de	O
nouveaux	O
embarras	O
,	O
Le	O
choix	O
d'	O
un	O
successeur	O
n'	O
est	O
pas	O
moins	O
nécessaire	O
.	O
	
Si	O
vous	O
aviez	O
voulu	O
...	O
mais	O
vous	O
aimez	O
mon	O
frère	O
,	O
Et	O
ne	O
pouvant	O
sur	O
lui	O
tourner	O
le	O
choix	O
du	O
Roi	O
,	O
Vous	O
voulez	O
empêcher	O
qu'	O
il	O
ne	O
tombe	O
sur	O
moi	O
.	O
	
Puisque	O
vous	O
m'	O
y	O
forcez	O
,	O
je	O
veux	O
bien	O
vous	O
le	O
dire	O
,	O
On	O
sait	O
par	O
quels	O
conseils	O
je	O
sauvai	O
cet	O
Empire	O
,	O
Quand	O
votre	O
Oncle	O
Cyrus	O
vint	O
attaquer	O
le	O
Roi	O
;	O
	
On	O
sait	O
quels	O
coups	O
pour	O
lui	O
je	O
détournai	O
sur	O
moi	O
,	O
Et	O
qu'	O
aux	O
plus	O
grands	O
périls	O
ma	O
vie	O
abandonnée	O
,	O
Par	O
mon	O
sang	O
prodigué	O
marqua	O
cette	O
journée	O
.	O
	
Quand	O
le	O
Roi	O
veut	O
nommer	O
un	O
successeur	O
,	O
je	O
crois	O
Que	O
sauvé	O
par	O
mon	O
bras	O
,	O
il	O
peut	O
songer	O
à	O
moi	O
.	O
	
Je	O
pourrais	O
me	O
flatter	O
de	O
l'	O
espoir	O
qu'	O
il	O
me	O
donne	O
.	O
	
Qui	O
m'	O
a	O
sauvé	O
la	O
vie	O
,	O
a	O
part	O
à	O
la	O
Couronne	O
.	O
	
Voilà	O
ce	O
qu'	O
il	O
m'	O
a	O
dit	O
,	O
Seigneur	O
,	O
plus	O
d'	O
une	O
fois	O
;	O
	
Mais	O
je	O
laisse	O
le	O
Trône	O
au	O
seul	O
sang	O
de	O
nos	O
Rois	O
;	O
	
Et	O
l'	O
exemple	O
éclatant	O
de	O
cette	O
déférence	O
,	O
Aux	O
plus	O
ambitieux	O
doit	O
imposer	O
silence	O
.	O
	
Je	O
fais	O
plus	O
.	O
	
Quand	O
je	O
vois	O
plus	O
d'	O
un	O
frère	O
jaloux	O
Combattre	O
fièrement	O
de	O
l'	O
Empire	O
avec	O
vous	O
,	O
J'	O
obtiens	O
enfin	O
du	O
Roi	O
,	O
Seigneur	O
,	O
qu'	O
entre	O
vos	O
frères	O
,	O
Qui	O
déchirent	O
l'	O
État	O
en	O
des	O
partis	O
contraires	O
,	O
Ariarathe	O
seul	O
vous	O
dispute	O
ce	O
choix	O
.	O
	
Ayant	O
devant	O
le	O
Roi	O
balancé	O
tous	O
vos	O
droits	O
,	O
Quoi	O
que	O
toujours	O
pour	O
vous	O
un	O
doux	O
penchant	O
l'	O
entraîne	O
,	O
Ainsi	O
que	O
sa	O
raison	O
,	O
sa	O
tendresse	O
incertaine	O
,	O
Semble	O
entre	O
ses	O
deux	O
fils	O
n'	O
oser	O
rien	O
décider	O
,	O
Et	O
me	O
livrer	O
un	O
choix	O
qu'	O
il	O
n'	O
ose	O
hasarder	O
.	O
	
Si	O
de	O
votre	O
destin	O
vous	O
devenez	O
le	O
maître	O
,	O
Au	O
moins	O
faites	O
un	O
Roi	O
qui	O
soit	O
digne	O
de	O
l'	O
être	O
.	O
	
N'	O
attendez	O
rien	O
de	O
bas	O
d'	O
un	O
cour	O
comme	O
le	O
mien	O
,	O
Un	O
autre	O
pour	O
régner	O
ne	O
ménagerait	O
rien	O
.	O
	
Nul	O
ne	O
sait	O
mieux	O
que	O
moi	O
ce	O
que	O
vaut	O
un	O
Empire	O
.	O
	
Je	O
ne	O
suis	O
point	O
ingrat	O
,	O
cela	O
vous	O
doit	O
suffire	O
;	O
	
Mais	O
s'	O
il	O
fallait	O
rougir	O
pour	O
un	O
Trône	O
à	O
gagner	O
,	O
J'	O
aimerais	O
mieux	O
cent	O
fois	O
obéir	O
que	O
régner	O
.	O
	
J'	O
aime	O
ce	O
noble	O
orgueil	O
,	O
ce	O
généreux	O
langage	O
.	O
	
Vous	O
estes	O
né	O
trop	O
grand	O
pour	O
manquer	O
de	O
courage	O
;	O
	
Des	O
Princes	O
comme	O
vous	O
ne	O
sont	O
jamais	O
ingrats	O
,	O
Mais	O
de	O
grands	O
intérêts	O
que	O
vous	O
n'	O
ignorez	O
pas	O
...	O
Seigneur	O
,	O
n'	O
en	O
parlons	O
plus	O
,	O
je	O
n'	O
ai	O
plus	O
rien	O
à	O
dire	O
;	O
	
C'	O
est	O
à	O
vous	O
de	O
m'	O
entendre	O
,	O
il	O
s'	O
agit	O
de	O
l'	O
Empire	O
.	O
	
Je	O
veux	O
vous	O
le	O
devoir	O
,	O
d'	O
autant	O
plus	O
que	O
je	O
vois	O
Que	O
vous	O
aimez	O
ma	O
gloire	O
,	O
et	O
me	O
traitez	O
en	O
Roi	O
.	O
	
Moins	O
vous	O
me	O
demandez	O
et	O
plus	O
je	O
dois	O
vous	O
rendre	O
;	O
	
Qui	O
donne	O
ainsi	O
le	O
trône	O
,	O
a	O
droit	O
de	O
tout	O
prétendre	O
;	O
	
Et	O
mon	O
zèle	O
agissant	O
sur	O
l'	O
exemple	O
du	O
Roi	O
,	O
Vous	O
répond	O
après	O
lui	O
de	O
ce	O
que	O
je	O
vous	O
dois	O
.	O
	
Mais	O
voici	O
Nitocris	O
.	O
	
Que	O
ne	O
puis-je	O
,	O
Madame	O
,	O
Expliquer	O
à	O
vos	O
yeux	O
les	O
transports	O
de	O
mon	O
âme	O
!	O
	
Votre	O
père	O
m'	O
apprête	O
un	O
sort	O
si	O
glorieux	O
...	O
Mais	O
je	O
vois	O
un	O
grand	O
trouble	O
éclater	O
dans	O
vos	O
yeux	O
,	O
L'	O
espoir	O
qu'	O
il	O
m'	O
a	O
donné	O
pourrait-il	O
vous	O
déplaire	O
?	O
	
Laissez	O
agir	O
pour	O
moi	O
les	O
soins	O
de	O
votre	O
père	O
.	O
	
Pour	O
n'	O
être	O
pas	O
ingrat	O
,	O
je	O
n'	O
épargnerai	O
rien	O
,	O
Et	O
je	O
mettrai	O
son	O
sort	O
aussi	O
haut	O
que	O
le	O
mien	O
.	O
	
Quel	O
succès	O
attend-il	O
,	O
Seigneur	O
,	O
de	O
votre	O
zèle	O
?	O
	
À	O
son	O
frère	O
,	O
à	O
vous-même	O
,	O
estes-vous	O
infidèle	O
?	O
	
Vous	O
savez	O
quelle	O
part	O
je	O
prends	O
à	O
ce	O
grand	O
choix	O
,	O
Où	O
deux	O
princes	O
rivaux	O
demandent	O
votre	O
voix	O
.	O
	
Mais	O
ce	O
qui	O
plus	O
me	O
gêne	O
,	O
est	O
de	O
voir	O
que	O
vous-même	O
Vous	O
renoncez	O
pour	O
eux	O
à	O
la	O
grandeur	O
suprême	O
.	O
	
Quel	O
est	O
votre	O
dessein	O
?	O
	
Il	O
suffira	O
pour	O
nous	O
Qu'	O
il	O
nomme	O
un	O
de	O
ses	O
fils	O
qui	O
sera	O
ton	O
époux	O
.	O
	
Il	O
suffira	O
pour	O
nous	O
!	O
	
Quel	O
langage	O
est	O
le	O
vôtre	O
?	O
	
Vous	O
avez	O
pour	O
régner	O
plus	O
de	O
droit	O
que	O
tout	O
autre	O
.	O
	
Ne	O
songez	O
qu'	O
à	O
vous	O
seul	O
.	O
	
Le	O
pouvoir	O
souverain	O
Est	O
presque	O
tout	O
entier	O
,	O
Seigneur	O
,	O
dans	O
votre	O
main	O
.	O
	
Du	O
suffrage	O
du	O
Roi	O
n'	O
êtes-vous	O
pas	O
le	O
maître	O
?	O
	
Ma	O
fille	O
,	O
à	O
cet	O
orgueil	O
que	O
tu	O
me	O
fais	O
paraître	O
,	O
Je	O
reconnais	O
mon	O
sang	O
,	O
et	O
j'	O
aime	O
à	O
voir	O
en	O
toi	O
Une	O
fille	O
si	O
fière	O
,	O
et	O
si	O
digne	O
de	O
moi	O
.	O
	
J'	O
ai	O
du	O
courage	O
assez	O
pour	O
prétendre	O
à	O
l'	O
Empire	O
;	O
	
Mais	O
enfin	O
quelque	O
orgueil	O
que	O
ma	O
faveur	O
m'	O
inspire	O
,	O
Le	O
Roi	O
me	O
refusa	O
la	O
Princesse	O
Amestris	O
.	O
	
Quoi	O
que	O
de	O
grands	O
honneurs	O
effacent	O
ce	O
mépris	O
,	O
Le	O
Roi	O
souffrira-t-il	O
qu'	O
une	O
audace	O
insensée	O
Jusqu'	O
aux	O
droits	O
de	O
son	O
sang	O
élève	O
ma	O
pensée	O
?	O
	
Le	O
Roi	O
me	O
promet	O
tout	O
,	O
mais	O
la	O
commune	O
voix	O
Élève	O
Darius	O
au	O
Trône	O
de	O
nos	O
Rois	O
.	O
	
Des	O
Perses	O
inconstants	O
n'	O
irritons	O
pas	O
la	O
haine	O
,	O
Assurons	O
à	O
mon	O
sang	O
la	O
grandeur	O
souveraine	O
;	O
	
Que	O
ton	O
front	O
couronné	O
console	O
mes	O
vieux	O
ans	O
,	O
Et	O
que	O
je	O
règne	O
en	O
toi	O
pour	O
régner	O
plus	O
longtemps	O
.	O
	
Le	O
Roi	O
pour	O
Darius	O
fortement	O
s'	O
intéresse	O
,	O
Mais	O
j'	O
ai	O
su	O
pour	O
son	O
frère	O
exciter	O
sa	O
tendresse	O
,	O
Et	O
parlant	O
pour	O
tous	O
deux	O
,	O
j'	O
ai	O
suspendu	O
sa	O
voix	O
,	O
Pour	O
devenir	O
enfin	O
l'	O
Arbitre	O
de	O
son	O
choix	O
.	O
	
Non	O
,	O
qu'	O
à	O
le	O
faire	O
seul	O
mon	O
orgueil	O
se	O
dispense	O
,	O
Mais	O
comme	O
il	O
semble	O
enfin	O
m'	O
en	O
donner	O
la	O
puissance	O
,	O
Je	O
remets	O
dans	O
tes	O
mains	O
un	O
droit	O
si	O
glorieux	O
.	O
	
Choisis	O
sans	O
plus	O
tarder	O
avec	O
tes	O
propres	O
yeux	O
.	O
	
Il	O
faut	O
prendre	O
parti	O
,	O
sans	O
te	O
laisser	O
surprendre	O
Aux	O
dangereux	O
conseils	O
de	O
l'	O
Amour	O
faible	O
et	O
tendre	O
.	O
	
Le	O
jeune	O
Ariarathe	O
a	O
pour	O
toi	O
plus	O
d'	O
ardeur	O
,	O
Mais	O
Darius	O
fait	O
voir	O
par	O
tout	O
plus	O
de	O
grandeur	O
.	O
	
Il	O
semble	O
qu'	O
en	O
naissant	O
,	O
et	O
prévenant	O
son	O
frère	O
,	O
Il	O
prit	O
du	O
sang	O
des	O
Rois	O
l'	O
auguste	O
caractère	O
,	O
Et	O
que	O
s'	O
étant	O
saisi	O
des	O
vertus	O
de	O
son	O
rang	O
,	O
N'	O
en	O
a	O
laissé	O
que	O
l'	O
ombre	O
aux	O
restes	O
de	O
son	O
sang	O
.	O
	
Il	O
revient	O
triomphant	O
,	O
et	O
fier	O
de	O
sa	O
victoire	O
,	O
Il	O
montre	O
moins	O
d'	O
amour	O
,	O
occupé	O
de	O
sa	O
gloire	O
.	O
	
L'	O
amour	O
d'	O
Ariarathe	O
est	O
digne	O
de	O
pitié	O
;	O
	
Mais	O
doit-on	O
écouter	O
l'	O
amour	O
et	O
l'	O
amitié	O
,	O
Quand	O
un	O
grand	O
intérêt	O
veut	O
qu'	O
on	O
les	O
sacrifie	O
?	O
	
La	O
Fortune	O
nous	O
rit	O
,	O
elle	O
nous	O
justifie	O
.	O
	
Vos	O
leçons	O
,	O
votre	O
exemple	O
,	O
et	O
vos	O
fiers	O
sentiments	O
,	O
M'	O
ont	O
appris	O
à	O
braver	O
l'	O
Amour	O
et	O
les	O
amants	O
.	O
	
Vous	O
m'	O
avez	O
inspiré	O
ces	O
pensers	O
héroïques	O
,	O
Et	O
cette	O
dureté	O
des	O
vertus	O
politiques	O
.	O
	
Si	O
la	O
seule	O
grandeur	O
a	O
pour	O
vous	O
des	O
appas	O
,	O
J'	O
ai	O
mêmes	O
yeux	O
que	O
vous	O
,	O
je	O
marche	O
sur	O
vos	O
pas	O
.	O
	
Commandez	O
,	O
choisissez	O
,	O
je	O
suis	O
toute	O
à	O
mon	O
père	O
,	O
Et	O
s'	O
il	O
faut	O
faire	O
un	O
choix	O
,	O
c'	O
est	O
à	O
vous	O
à	O
le	O
faire	O
.	O
	
Ministre	O
ambitieux	O
,	O
je	O
devrais	O
te	O
donner	O
Un	O
Roi	O
faible	O
,	O
et	O
qui	O
fut	O
facile	O
à	O
gouverner	O
.	O
	
Je	O
deviendrais	O
plus	O
grand	O
,	O
plus	O
fort	O
par	O
sa	O
faiblesse	O
;	O
	
Mais	O
cette	O
Politique	O
est	O
dure	O
à	O
ma	O
tendresse	O
;	O
	
Je	O
t'	O
aime	O
;	O
	
Darius	O
te	O
fera	O
plus	O
d'	O
honneur	O
.	O
	
Va-t-en	O
voir	O
Aspasie	O
,	O
et	O
fais	O
avec	O
chaleur	O
Agir	O
pour	O
Darius	O
son	O
crédit	O
et	O
son	O
zèle	O
.	O
	
Toute	O
Fille	O
qu'	O
elle	O
est	O
,	O
le	O
Roi	O
souvent	O
l'	O
appelle	O
Aux	O
secrets	O
de	O
l'	O
Empire	O
,	O
aux	O
soins	O
de	O
sa	O
grandeur	O
,	O
Et	O
semble	O
entre	O
elle	O
et	O
moi	O
balancer	O
sa	O
faveur	O
.	O
	
J'	O
en	O
murmure	O
en	O
secret	O
,	O
mais	O
craignant	O
sa	O
puissance	O
,	O
Nous	O
devons	O
avec	O
elle	O
agir	O
d'	O
intelligence	O
.	O
	
Sur	O
le	O
choix	O
qu'	O
on	O
attend	O
je	O
dois	O
presser	O
le	O
Roi	O
.	O
	
Fier	O
de	O
son	O
amitié	O
qui	O
redouble	O
pour	O
moi	O
,	O
Je	O
pourrai	O
faire	O
entrer	O
le	O
Sceptre	O
en	O
ma	O
Famille	O
.	O
	
Celui	O
qu'	O
il	O
va	O
nommer	O
va	O
couronner	O
ma	O
Fille	O
,	O
Et	O
mon	O
ambition	O
ne	O
pouvant	O
plus	O
monter	O
,	O
N'	O
aura	O
plus	O
rien	O
à	O
craindre	O
,	O
et	O
rien	O
à	O
souhaiter	O
.	O
	
Il	O
faut	O
abandonner	O
le	O
Prince	O
Ariarathe	O
,	O
Cléone	O
...	O
Quelque	O
espoir	O
dont	O
Darius	O
vous	O
flatte	O
,	O
Le	O
tendre	O
Ariarathe	O
a	O
pour	O
vous	O
tant	O
d'	O
ardeur	O
...	O
C'	O
est	O
l'	O
ordre	O
de	O
mon	O
père	O
,	O
et	O
celui	O
de	O
mon	O
cour	O
;	O
	
Car	O
enfin	O
pour	O
t'	O
ouvrir	O
le	O
fond	O
de	O
ma	O
pensée	O
,	O
Penses-tu	O
que	O
j'	O
écoute	O
une	O
flamme	O
insensée	O
?	O
	
Penses-tu	O
que	O
trop	O
faible	O
,	O
et	O
sensible	O
à	O
mon	O
tour	O
,	O
Je	O
