1	Qui frappe ?
1	Votre maître.
1	Alain ?
1	Quoi ?
1	C'est Monsieur.
1	Ouvre vite.
1	Ouvre, toi.
1	Je souffle notre feu.
1	J'empêche, peur du chat, que mon moineau ne sorte.
1	Quiconque de vous deux n'ouvrira pas la porte
1	N'aura point à manger de plus de quatre jours.
1	Ha !
1	Par quelle raison y venir quand j'y cours ?
1	Pourquoi plutôt que moi ? Le plaisant strodagème !
1	Ôte-toi donc de là.
1	Non, ôte-toi, toi-même.
1	Je veux ouvrir la porte.
1	Et je veux l'ouvrir, moi.
1	Tu ne l'ouvriras pas.
1	Ni toi non plus.
1	Ni toi.
1	Il faut que j'aie ici l'âme bien patiente !
1	Au moins, c'est moi, Monsieur.
1	Je suis votre servante,
1	C'est moi.
1	Sans le respect de monsieur que voilà,
1	Je te...
1	ARNOLPHE, recevant un coup d'Peste !
1	Pardon.
1	Voyez ce lourdaud-là !
1	C'est elle aussi, Monsieur...
1	Que tous deux on se taise.
1	Songez à me répondre, et laissons la fadaise.
1	Hé bien, Alain, comment se porte-t-on ici ?
1	Monsieur, nous nous... Monsieur, nous nous por... Dieu merci,
1	Nous nous...
1	Arnolphe ôte le chapeau de dessus la tête d'Qui vous apprend, impertinente bête,
1	À parler devant moi, le chapeau sur la tête ?
1	Vous faites bien, j'ai tort.
1	ARNOLPHE, à Faites descendre À Lorsque je m'en allai, fut-elle triste après ?
1	Triste ! Non.
1	Non !
1	Si fait.
1	Pourquoi donc...
1	Oui, je meure,
1	Elle vous croyait voir de retour à toute heure ;
1	Et nous n'oyions jamais passer devant chez nous,
1	Cheval, âne, ou mulet, qu'elle ne prît pour vous.
1	Agnès, Alain, Georgette, La besogne à la main, c'est un bon témoignage.
1	Hé bien, Agnès, je suis de retour du voyage,
1	En êtes-vous bien aise ?
1	Oui, Monsieur, Dieu merci.
1	Et moi de vous revoir je suis bien aise aussi :
1	Vous vous êtes toujours, comme on voit, bien portée ?
1	Hors les puces, qui m'ont la nuit inquiétée.
1	Ah ! Vous aurez dans peu quelqu'un pour les chasser.
1	Vous me ferez plaisir.
1	Je le puis bien penser.
1	Que faites-vous donc là ?
1	Je me fais des cornettes,
1	Vos chemises de nuit, et vos coiffes sont faites.
1	Ha ! Voilà qui va bien ; allez, montez là-Ne vous ennuyez point, je reviendrai tantôt,
1	Et je vous parlerai d'affaires importantes.
1	Tous étant rentrés.
1	Héroïnes du temps, Mesdames les Savantes,
1	Pousseuses de tendresse et de beaux sentiments,
1	Je défie à la fois tous vos vers, vos romans,
1	Vos lettres, billets doux, toute votre science
1	De valoir cette honnête et pudique ignorance.
1	Horace, Ce n'est point par le bien qu'il faut être ébloui ;
1	Et pourvu que l'honneur soit... Que vois-je ? Est-ce ?... Oui.
1	Je me trompe. Nenni. Si fait. Non, c'est lui-même.
1	Hor...
1	Seigneur Ar...
1	Ah ! Joie extrême !
1	Et depuis quand ici ?
1	Depuis neuf jours.
1	Vraiment ?
1	Je fus d'abord chez vous, mais inutilement.
1	J'étais à la campagne.
1	Oui, depuis deux journées.
1	Ô comme les enfants croissent en peu d'années !
1	J'admire de le voir au point où le voilà,
1	Après que je l'ai vu pas plus grand que cela.
1	Vous voyez.
1	Mais, de grâce, Oronte votre père,
1	Mon bon et cher ami, que j'estime et révère,
1	Que fait-il ? Que dit-il ? Est-il toujours gaillard ?
1	À tout ce qui le touche, il sait que je prends part.
1	Nous ne nous sommes vus depuis quatre ans ensemble.
1	Ni, qui plus est, écrit l'un à l'autre, me semble.
1	Il est, Seigneur Arnolphe, encore plus gai que nous,
1	Et j'avais de sa part une lettre pour vous ;
1	Mais depuis, par une autre il m'apprend sa venue,
1	Et la raison encore ne m'en est pas connue.
1	Savez-vous qui peut être un de vos citoyens,
1	Qui retourne en ces lieux avec beaucoup de biens,
1	Qu'il s'est en quatorze ans acquis dans l'Amérique ?
1	Non. Vous a-t-on point dit comme on le nomme ?
1	Non.
1	Mon père m'en parle, et qu'il est revenu,
1	Comme s'il devait m'être entièrement connu,
1	Et m'écrit qu'en chemin ensemble ils se vont mettre,
1	Pour un fait important que ne dit point sa lettre.
1	J'aurai certainement grande joie à le voir,
1	Et pour le régaler, je ferai mon pouvoir.
1	Après avoir lu la lettre.
1	Il faut pour des amis des lettres moins civiles,
1	Et tous ces compliments sont choses inutiles,
1	Sans qu'il prit le souci de m'en écrire rien,
1	Vous pouvez librement disposer de mon bien.
1	Je suis homme à saisir les gens par leurs paroles,
1	Et j'ai présentement besoin de cent pistoles.
1	Ma foi, c'est m'obliger que d'en user ainsi,
1	Et je me réjouis de les avoir ici.
1	Gardez aussi la bourse.
1	Il faut...
1	Laissons ce style.
1	Hé bien, Comment encore trouvez-vous cette ville ?
1	Nombreuse en citoyens, superbe en bâtiments,
1	Et j'en crois merveilleux les divertissements.
1	Chacun a ses plaisirs qu'il se fait à sa guise :
1	Mais pour ceux que du nom de galants on baptise,
1	Ils ont en ce pays de quoi se contenter,
1	Car les femmes y sont faites à coqueter :
1	On trouve d'humeur douce et la brune et la blonde,
1	Et les maris aussi les plus bénins du monde :
1	C'est un plaisir de prince, et des tours que je vois
1	Je me donne souvent la comédie à moi.
1	Peut-être en avez-vous déjà féru quelqu'une.
1	Vous est-il point encore arrivé de fortune ?
1	Les gens faits comme vous, font plus que les écus,
1	Et vous êtes de taille à faire des cocus.
1	À ne vous rien cacher de la vérité pure,
1	J'ai d'amour en ces lieux eu certaine aventure,
1	Et l'amitié m'oblige à vous en faire part.
1	Bon ! Voici de nouveau quelque conte gaillard,
1	Et ce sera de quoi mettre sur mes tablettes.
1	Mais, de grâce, qu'au moins ces choses soient secrètes.
1	Oh !
1	Vous n'ignorez pas qu'en ces occasions
1	Un secret éventé rompt nos prétentions.
1	Je vous avouerai donc avec pleine franchise
1	Qu'ici d'une beauté mon âme s'est éprise :
1	Mes petits soins d'abord ont eu tant de succès,
1	Que je me suis chez elle ouvert un doux accès ;
1	Et sans trop me vanter ni lui faire une injure,
1	Mes affaires y sont en fort bonne posture.
1	ARNOLPHE, riant.
1	Et c'est ?
1	HORACE, lui montrant le logis d'Un jeune objet qui loge en ce logis,
1	Dont vous voyez d'ici que les murs sont rougis ;
1	Simple, à la vérité, par l'erreur sans seconde
1	D'un homme qui la cache au commerce du monde,
1	Mais qui dans l'ignorance où l'on veut l'asservir,
1	Fait briller des attraits capables de ravir,
1	Un air tout engageant, je ne sais quoi de tendre,
1	Dont il n'est point de coeur qui se puisse défendre :
1	Mais, peut-être, il n'est pas que vous n'ayez bien vu
1	Ce jeune astre d'amour de tant d'attraits pourvu :
1	C'est Agnès qu'on l'appelle.
1	ARNOLPHE, Ah ! Je crève.
1	Pour l'homme,
1	C'est, je crois, de la Zousse ou Souche qu'on le nomme,
1	Je ne me suis pas fort arrêté sur le nom ;
1	Riche, à ce qu'on m'a dit, mais des plus sensés, non,
1	Et l'on m'en a parlé comme d'un ridicule.
1	Le connaissez-vous point ?
1	ARNOLPHE, La fâcheuse pilule !
1	Eh ! Vous ne dites mot.
1	Eh oui, je le connais.
1	C'est un fou, n'est-ce pas ?
1	Eh...
1	Qu'en dites-vous ? Quoi ?
1	Eh ? C'est-à-dire oui ? Jaloux ? À faire rire.
1	Sot ? Je vois qu'il en est ce que l'on m'a pu dire.
1	Enfin l'aimable Agnès a su m'assujettir.
1	C'est un joli bijou, pour ne point vous mentir,
1	Et ce serait péché, qu'une beauté si rare
1	Fût laissée au pouvoir de cet homme bizarre.
1	Pour moi, tous mes efforts, tous mes voeux les plus doux,
1	Vont à m'en rendre maître en dépit du jaloux ;
1	Et l'argent que de vous j'emprunte avec franchise
1	N'est que pour mettre à bout cette juste entreprise.
1	Vous savez mieux que moi, quels que soient nos efforts,
1	Que l'argent est la clef de tous les grands ressorts,
1	Et que ce doux métal qui frappe tant de têtes,
1	En amour, comme en guerre, avance les conquêtes.
1	Vous me semblez chagrin : serait-ce qu'en effet
1	Vous désapprouveriez le dessein que j'ai fait ?
1	Non, c'est que je songeais...
1	Cet entretien vous lasse ;
1	Adieu. J'irai chez vous tantôt vous rendre grâce.
1	Ah ! Faut-il...
1	HORACE, revenant.
1	Derechef, veuillez être discret,
1	Et n'allez pas, de grâce, éventer mon secret.
1	ARNOLPHE, se croyant seul.
1	Que je sens dans mon âme...
1	HORACE, revenant.
1	Et surtout à mon père,
1	Qui s'en ferait peut-être un sujet de colère.
1	ARNOLPHE, croyant qu'il revient encore.
1	Oh ! ... Oh ! Que j'ai souffert durant cet entretien !
1	Jamais trouble d'esprit ne fut égal au mien.
1	Avec quelle imprudence et quelle hâte extrême
1	Il m'est venu conter cette affaire à moi-même !
1	Bien que mon autre nom le tienne dans l'erreur,
1	Étourdi, montra-t-il jamais tant de fureur ?
1	Mais ayant tant souffert, je devais me contraindre
1	Jusques à m'éclaircir de ce que je dois craindre,
1	À pousser jusqu'au bout son caquet indiscret,
1	Et savoir pleinement leur commerce secret.
1	Tâchons à le rejoindre, il n'est pas loin je pense,
1	Tirons-en de ce fait l'entière confidence ;
1	Je tremble du malheur qui m'en peut arriver,
1	Et l'on cherche souvent plus qu'on ne veut trouver.
1	Il m'est, lorsque j'y pense, avantageux sans doute,
1	D'avoir perdu mes pas, et pu manquer sa route :
1	Car enfin, de mon coeur le trouble impérieux
1	N'eût pu se renfermer tout entier à ses yeux,
1	Il eût fait éclater l'ennui qui me dévore,
1	Et je ne voudrais pas qu'il sût ce qu'il ignore.
1	Mais je ne suis pas homme à gober le morceau,
1	Et laisser un champ libre aux voeux du damoiseau,
1	J'en veux rompre le cours, et sans tarder, apprendre
1	Jusqu'où l'intelligence entre eux a pu s'étendre :
1	J'y prends, pour mon honneur, un notable intérêt,
1	Je la regarde en femme, aux termes qu'elle en est,
1	Elle n'a pu faillir, sans me couvrir de honte,
1	Et tout ce qu'elle a fait enfin est sur mon compte.
1	Éloignement fatal ! Voyage malheureux !
1	Frappant à la porte.
1	Arnolphe, Alain, Gorgette.
1	Ah ! Monsieur, cette fois...
1	Paix. Venez là tous deux :
1	Passez là, passez là. Venez là, venez dis-je.
1	Ah ! Vous me faites peur, et tout mon sang se fige.
1	C'est donc ainsi, qu'absent vous m'avez obéi ?
1	Et tous deux, de concert, vous m'avez donc trahi ?
1	Eh ne me mangez pas, Monsieur, je vous conjure.
1	ALAIN, Quelque chien enragé l'a mordu, je m'assure.
1	Ouf ! Je ne puis parler, tant je suis prévenu,
1	Je suffoque, et voudrais me pouvoir mettre nu.
1	Vous avez donc souffert, ô canaille maudite,
1	Qu'un homme soit venu... Tu veux prendre la fuite ?
1	Il faut que sur-le-champ... Si tu bouges... Je veux
1	Que vous me disiez... Euh ? Oui, je veux que tous deux...
1	Quiconque remuera, par la mort, je l'assomme.
1	Comme est-ce que chez moi s'est introduit cet homme ?
1	Eh ! Parlez, dépêchez, vite, promptement, tôt,
1	Sans rêver. Veut-on dire ?
1	ALAIN et Ah, ah.
1	Le coeur me faut.
1	Je meurs.
1	Je suis en eau : prenons un peu d'haleine ;
1	Il faut que je m'évente et que je me promène.
1	Aurais-je deviné quand je l'ai vu petit,
1	Qu'il croîtrait pour cela ? Ciel ! Que mon coeur pâtit !
1	Je pense qu'il vaut mieux que de sa propre bouche
1	Je tire avec douceur l'affaire qui me touche.
1	Tâchons de modérer notre ressentiment.
1	Patience, mon coeur, doucement, doucement.
1	Levez-vous, et rentrant, faites qu'Agnès descende.
1	Arrêtez. Sa surprise en deviendrait moins grande,
1	Du chagrin qui me trouble ils iraient l'avertir ;
1	Et moi-même je veux l'aller faire sortir.
1	Que l'on m'attende ici.
1	Alain, Mon Dieu ! Qu'il est terrible !
1	Ses regards m'ont fait peur, mais une peur horrible,
1	Et jamais je ne vis un plus hideux chrétien.
1	Ce monsieur l'a fâché : je te le disais bien.
1	Mais que diantre est-ce là, qu'avec tant de rudesse
1	Il nous fait au logis garder notre maîtresse ?
1	D'où vient qu'à tout le monde il veut tant la cacher,
1	Et qu'il ne saurait voir personne en approcher ?
1	C'est que cette action le met en jalousie.
1	Mais d'où vient qu'il est pris de cette fantaisie ?
1	Cela vient... Cela vient de ce qu'il est jaloux.
1	Oui ; mais pourquoi l'est-il ? Et pourquoi ce courroux ?
1	C'est que la jalousie... Entends-tu bien, Est une chose... Là... Qui fait qu'on s'inquiète...
1	Et qui chasse les gens d'autour d'une maison.
1	Je m'en vais te bailler une comparaison,
1	Afin de concevoir la chose davantage.
1	Dis-moi, n'est-il pas vrai, quand tu tiens ton potage,
1	Que si quelque affamé venait pour en manger,
1	Tu serais en colère, et voudrais le charger ?
1	Oui, je comprends cela.
1	C'est justement tout comme :
1	La femme est en effet le potage de l'homme ;
1	Et quand un homme voit d'autres hommes parfois,
1	Qui veulent dans sa soupe aller tremper leurs doigts,
1	Il en montre aussitôt une colère extrême.
1	Oui : mais pourquoi chacun n'en fait-il pas de même ?
1	Et que nous en voyons qui paraissent joyeux,
1	Lorsque leurs femmes sont avec les biaux monsieux ?
1	C'est que chacun n'a pas cette amitié goulue
1	Qui n'en veut que pour soi.
1	Si je n'ai la berlue,
1	Je le vois qui revient.
1	Tes yeux sont bons, c'est lui.
1	Vois comme il est chagrin.
1	C'est qu'il a de l'ennui.
1	Alain, Un certain Grec disait à l'empereur Auguste,
1	Comme une instruction utile autant que juste,
1	Que lorsqu'une aventure en colère nous met,
1	Nous devons, avant tout, dire notre alphabet,
1	Afin que dans ce temps la bile se tempère,
1	Et qu'on ne fasse rien que l'on ne doive faire.
1	J'ai suivi sa leçon sur le sujet d'Agnès ;
1	Et je la fais venir en ce lieu tout exprès,
1	Sous prétexte d'y faire un tour de promenade ;
1	Afin que les soupçons de mon esprit malade
1	Puissent sur le discours la mettre adroitement,
1	Et lui sondant le coeur s'éclaircir doucement.
1	Venez, Agnès. Rentrez.
1	Alain, La promenade est belle.
1	Fort belle.
1	Le beau jour !
1	Fort beau.
1	Quelle nouvelle ?
1	Le petit chat est mort.
1	C'est dommage : mais quoi
1	Nous sommes tous mortels, et chacun est pour soi.
1	Lorsque j'étais aux champs, n'a-t-il point fait de pluie ?
1	Non.
1	Vous ennuyait-il ?
1	Jamais je ne m'ennuie.
1	Qu'avez-vous fait encore ces neuf ou dix jours-ci ?
1	Six chemises, je pense, et six coiffes aussi.
1	ARNOLPHE, ayant un peu rêvé.
1	Le monde, chère Agnès, est une étrange chose.
1	Voyez la médisance, et comme chacun cause.
1	Quelques voisins m'ont dit qu'un jeune homme inconnu,
1	Était en mon absence à la maison venu ;
1	Que vous aviez souffert sa vue et ses harangues.
1	Mais je n'ai point pris foi sur ces méchantes langues ;
1	Et j'ai voulu gager que c'était faussement...
1	Mon Dieu, ne gagez pas, vous perdriez vraiment.
1	Quoi ! C'est la vérité qu'un homme...
1	Chose sûre.
1	Il n'a presque bougé de chez nous, je vous jure.
1	ARNOLPHE, Cet aveu qu'elle fait avec sincérité,
1	Me marque pour le moins son ingénuité.
1	Mais il me semble, Agnès, si ma mémoire est bonne,
1	Que j'avais défendu que vous vissiez personne.
1	Oui : mais quand je l'ai vu, vous ignorez pourquoi ;
1	Et vous en auriez fait, sans doute, autant que moi.
1	Peut-être : mais enfin contez-moi cette histoire.
1	Elle est fort étonnante, et difficile à croire.
1	J'étais sur le balcon à travailler au frais :
1	Lorsque je vis passer sous les arbres d'auprès
1	Un jeune homme bien fait, qui rencontrant ma vue,
1	D'une humble révérence aussitôt me salue :
1	Moi, pour ne point manquer à la civilité,
1	Je fis la révérence aussi de mon côté.
1	Soudain, il me refait une autre révérence.
1	Moi, j'en refais de même une autre en diligence ;
1	Et lui d'une troisième aussitôt repartant,
1	D'une troisième aussi j'y repars à l'instant.
1	Il passe, vient, repasse, et toujours de plus belle
1	Me fait à chaque fois révérence nouvelle ;
1	Et moi, qui tous ces tours fixement regardais,
1	Nouvelle révérence aussi je lui rendais
1	Tant que, si sur ce point la nuit ne fût venue,
1	Toujours comme cela je me serais tenue.
1	Ne voulant point céder, et recevoir l'ennui,
1	Qu'il me pût estimer moins civile que lui.
1	Fort bien.
1	Le lendemain, étant sur notre porte,
1	Une vieille m'aborde, en parlant de la sorte.
1	Mon enfant, le bon Dieu puisse-t-il vous bénir,
1	Et dans tous vos attraits longtemps vous maintenir.
1	Il ne vous a pas faite une belle personne ;
1	Afin de mal user des choses qu'il vous donne.
1	Et vous devez savoir que vous avez blessé
1	Un coeur, qui de s'en plaindre est aujourd'hui forcé.
1	ARNOLPHE, Ah ! Suppôt de Satan ! Exécrable damnée !
1	Moi, j'ai blessé quelqu'un ! Fis-je toute étonnée,
1	Oui, dit-elle, blessé, mais blessé tout de bon,
1	Et c'est l'homme qu'hier vous vîtes du balcon.
1	Hélas ! Qui pourrait, dis-je, en avoir été cause ?
1	Sur lui, sans y penser, fis-je choir quelque chose ?
1	Non, dit-elle, vos yeux ont fait ce coup fatal,
1	Et c'est de leurs regards qu'est venu tout son mal.
1	Hé, mon Dieu ! Ma surprise est, fis-je, sans seconde.
1	Mes yeux ont-ils du mal, pour en donner au monde ?
1	Oui, fit-elle, vos yeux, pour causer le trépas
1	Ma fille, ont un venin que vous ne savez pas.
1	En un mot, il languit le pauvre misérable.
1	Et s'il faut, poursuivit la vieille charitable,
1	Que votre cruauté lui refuse un secours,
1	C'est un homme à porter en terre dans deux jours.
1	Mon Dieu ! J'en aurais, dis-je, une douleur bien grande.
1	Mais pour le secourir qu'est-ce qu'il me demande ?
1	Mon enfant, me dit-elle, il ne veut obtenir,
1	Que le bien de vous voir et vous entretenir.
1	Vos yeux peuvent eux seuls empêcher sa ruine,
1	Et du mal qu'ils ont fait être la médecine.
1	Hélas ! Volontiers, dis-je ; et puisqu'il est ainsi,
